84.000000 -56049756000000093303844372480.000000 -2354089752000002282688161513472.000000 -0.000000 
85.000000 -56717015000000095147612176384.000000 -2410473137500002332933424676864.000000 -0.000000 
86.000000 -57384274000000096991379980288.000000 -2467523782000002455391199821824.000000 -0.000000 
87.000000 -58051533000000098835147784192.000000 -2525241685500002650061486948352.000000 -0.000000 
88.000000 -58718792000000100678915588096.000000 -2583626848000002635469309345792.000000 -0.000000 
89.000000 -59386051000000102522683392000.000000 -2642679269500002974564620435456.000000 -0.000000 
90.000000 -60053310000000104366451195904.000000 -2702398950000003104397466796032.000000 -0.000000 
91.000000 -60720569000000106210218999808.000000 -2762785889500003024967848427520.000000 -0.000000 
92.000000 -61387828000000108053986803712.000000 -2823840088000003299225718751232.000000 -0.000000 
93.000000 -62055087000000109897754607616.000000 -2885561545500003364221124345856.000000 -0.000000 
94.000000 -62722346000000111741522411520.000000 -2947950262000003219954065211392.000000 -0.000000 
95.000000 -63389605000000113585290215424.000000 -3011006237500003429374494769152.000000 -0.000000 
96.000000 -64056864000000115429058019328.000000 -3074729472000003429532459597824.000000 -0.000000 
97.000000 -64724123000000117272825823232.000000 -3139119965500003783377913118720.000000 -0.000000 
98.000000 -65391382000000119116593627136.000000 -3204177718000003927960901910528.000000 -0.000000 
99.000000 -66058641000000120960361431040.000000 -3269902729500003863281425973248.000000 -0.000000 
100.000000 -66725900000000122804129234944.000000 -3336295000000004152289438728192.000000 -0.000000 
101.000000 -67393159000000124647897038848.000000 -3403354529500004232034986754048.000000 -0.000000 
102.000000 -68060418000000126491664842752.000000 -3471081318000004102518070050816.000000 -0.000000 
103.000000 -68727677000000128335432646656.000000 -3539475365500004326688642039808.000000 -0.000000 
104.000000 -69394936000000130179200450560.000000 -3608536672000004341596749299712.000000 -0.000000 
105.000000 -70062195000000132022968254464.000000 -3678265237500004710192345251840.000000 -0.000000 
106.000000 -70729454000000133866736058368.000000 -3748661062000004869525476474880.000000 -0.000000 
107.000000 -71396713000000135710503862272.000000 -3819724145500004819596142968832.000000 -0.000000 
108.000000 -72063972000000137554271666176.000000 -3891454488000005123354298155008.000000 -0.000000 
109.000000 -72731231000000139398039470080.000000 -3963852089500005217849988612096.000000 -0.000000 
110.000000 -73398490000000141241807273984.000000 -4036916950000005103083214340096.000000 -0.000000 
111.000000 -74065749000000143085575077888.000000 -4110649069500005342003928760320.000000 -0.000000 
112.000000 -74733008000000144929342881792.000000 -4185048448000005371662178451456.000000 -0.000000 
113.000000 -75400267000000146773110685696.000000 -4260115085500005755007916834816.000000 -0.000000 
114.000000 -76067526000000148616878489600.000000 -4335848982000005929091190489088.000000 -0.000000 
115.000000 -76734785000000150460646293504.000000 -4412250137500005893911999414272.000000 -0.000000 
116.000000 -77402044000000152304414097408.000000 -4489318552000006212420297031680.000000 -0.000000 
117.000000 -78069303000000154148181901312.000000 -4567054225500006321666129920000.000000 -0.000000 
118.000000 -78736562000000155991949705216.000000 -4645457158000006221649498079232.000000 -0.000000 
119.000000 -79403821000000149039624486912.000000 -4724527349500006475320354930688.000000 -0.000000 
120.000000 -80071080000000150883392290816.000000 -4804264800000006519728747053056.000000 -0.000000 
121.000000 -80738339000000152727160094720.000000 -4884669509500006917824627867648.000000 -0.000000 
122.000000 -81405598000000154570927898624.000000 -4965741478000007106658043953152.000000 -0.000000 
123.000000 -82072857000000156414695702528.000000 -5047480705500007086228995309568.000000 -0.000000 
124.000000 -82740116000000158258463506432.000000 -5129887192000006856537481936896.000000 -0.000000 
125.000000 -83407375000000160102231310336.000000 -5212960937500007543483410677760.000000 -0.000000 
126.000000 -84074634000000161945999114240.000000 -5296701942000007458216921268224.000000 -0.000000 
127.000000 -84741893000000163789766918144.000000 -5381110205500007726637920550912.000000 -0.000000 
128.000000 -85409152000000165633534722048.000000 -5466185728000008348746408525824.000000 -0.000000 
129.000000 -86076411000000167477302525952.000000 -5551928509500008198642478350336.000000 -0.000000 
130.000000 -86743670000000169321070329856.000000 -5638338550000008402226036867072.000000 -0.000000 
131.000000 -87410929000000171164838133760.000000 -5725415849500008959497084076032.000000 -0.000000 
132.000000 -88078188000000173008605937664.000000 -5813160408000008744555713134592.000000 -0.000000 
133.000000 -88745447000000174852373741568.000000 -5901572225500008883301830885376.000000 -0.000000 
134.000000 -89412706000000176696141545472.000000 -5990651302000009375735437328384.000000 -0.000000 
135.000000 -90079965000000178539909349376.000000 -6080397637500009095956625620992.000000 -0.000000 
136.000000 -90747224000000180383677153280.000000 -6170811232000009169865302605824.000000 -0.000000 
137.000000 -91414483000000182227444957184.000000 -6261892085500009597461468282880.000000 -0.000000 
138.000000 -92081742000000184071212761088.000000 -6353640198000009252845215809536.000000 -0.000000 
139.000000 -92749001000000185914980564992.000000 -6446055569500009261916452028416.000000 -0.000000 
140.000000 -93416260000000187758748368896.000000 -6539138200000009624675176939520.000000 -0.000000 
141.000000 -94083519000000189602516172800.000000 -6632888089500010341121390542848.000000 -0.000000 
142.000000 -94750778000000191446283976704.000000 -6727305238000010285355185995776.000000 -0.000000 
143.000000 -95418037000000193290051780608.000000 -6822389645500010583276470140928.000000 -0.000000 
144.000000 -96085296000000195133819584512.000000 -6918141312000011234885242978304.000000 -0.000000 
145.000000 -96752555000000196977587388416.000000 -7014560237500011114281597665280.000000 -0.000000 
146.000000 -97419814000000198821355192320.000000 -7111646422000011347365441044480.000000 -0.000000 
147.000000 -98087073000000200665122996224.000000 -7209399865500011934136773115904.000000 -0.000000 
148.000000 -98754332000000202508890800128.000000 -7307820568000011748695687036928.000000 -0.000000 
149.000000 -99421591000000204352658604032.000000 -7406908529500011916942089650176.000000 -0.000000 
150.000000 -100088850000000206196426407936.000000 -7506663750000012438875980955648.000000 -0.000000 
151.000000 -100756109000000208040194211840.000000 -7607086229500012188597454110720.000000 -0.000000 
152.000000 -101423368000000209883962015744.000000 -7708175968000012292006415958016.000000 -0.000000 
153.000000 -102090627000000211727729819648.000000 -7809932965500012749102866497536.000000 -0.000000 
154.000000 -102757886000000213571497623552.000000 -7912357222000012433986898886656.000000 -0.000000 
155.000000 -103425145000000215415265427456.000000 -8015448737500012472558419968000.000000 -0.000000 
156.000000 -104092404000000217259033231360.000000 -8119207512000012864817429741568.000000 -0.000000 
157.000000 -104759663000000219102801035264.000000 -8223633545500013610763928207360.000000 -0.000000 
158.000000 -105426922000000220946568839168.000000 -8328726838000013584498008522752.000000 -0.000000 
159.000000 -106094181000000222790336643072.000000 -8434487389500013911919577530368.000000 -0.000000 
160.000000 -106761440000000224634104446976.000000 -8540915200000014593028635230208.000000 -0.000000 
161.000000 -107428699000000226477872250880.000000 -8648010269500014501925274779648.000000 -0.000000 
162.000000 -108095958000000228321640054784.000000 -8755772598000014764509403021312.000000 -0.000000 
163.000000 -108763217000000230165407858688.000000 -8864202185500015380781019955200.000000 -0.000000 
164.000000 -109430476000000232009175662592.000000 -8973299032000015224840218738688.000000 -0.000000 
165.000000 -110097735000000233852943466496.000000 -9083063137500015422586906214400.000000 -0.000000 
166.000000 -110764994000000235696711270400.000000 -9193494502000015974021082382336.000000 -0.000000 
167.000000 -111432253000000237540479074304.000000 -9304593125500015753242840399872.000000 -0.000000 
168.000000 -112099512000000239384246878208.000000 -9416359008000015886152087109632.000000 -0.000000 
169.000000 -112766771000000241228014682112.000000 -9528792149500016372748822511616.000000 -0.000000 
170.000000 -113434030000000243071782486016.000000 -9641892550000016087133139763200.000000 -0.000000 
171.000000 -114101289000000244915550289920.000000 -9755660209500016155204945707008.000000 -0.000000 
172.000000 -114768548000000246759318093824.000000 -9870095128000016576964240343040.000000 -0.000000 
173.000000 -115435807000000248603085897728.000000 -9985197305500017352411023671296.000000 -0.000000 
174.000000 -116103066000000250446853701632.000000 -10100966742000017355645388849152.000000 -0.000000 
175.000000 -116770325000000252290621505536.000000 -10217403437500016586667335876608.000000 -0.000000 
176.000000 -117437584000000254134389309440.000000 -10334507392000017297276678438912.000000 -0.000000 
177.000000 -118104843000000255978157113344.000000 -10452278605500017235673602850816.000000 -0.000000 
178.000000 -118772102000000257821924917248.000000 -10570717078000016401858109112320.000000 -0.000000 
179.000000 -119439361000000259665692721152.000000 -10689822809500017047630010908672.000000 -0.000000 
180.000000 -120106620000000261509460525056.000000 -10809595800000016921189494554624.000000 -0.000000 
181.000000 -120773879000000263353228328960.000000 -10930036049500018274336373735424.000000 -0.000000 
182.000000 -121441138000000265196996132864.000000 -11051143558000018855270834765824.000000 -0.000000 
183.000000 -122108397000000267040763936768.000000 -11172918325500018663992877645824.000000 -0.000000 
184.000000 -122775656000000268884531740672.000000 -11295360352000019952302316060672.000000 -0.000000 
185.000000 -123442915000000270728299544576.000000 -11418469637500020468399336325120.000000 -0.000000 
186.000000 -124110174000000272572067348480.000000 -11542246182000020212283938439168.000000 -0.000000 
187.000000 -124777433000000274415835152384.000000 -11666689985500021435755936088064.000000 -0.000000 
188.000000 -125444692000000276259602956288.000000 -11791801048000021887015515586560.000000 -0.000000 
189.000000 -126111951000000278103370760192.000000 -11917579369500021566062676934656.000000 -0.000000 
190.000000 -126779210000000279947138564096.000000 -12044024950000022724697233817600.000000 -0.000000 
191.000000 -127446469000000281790906368000.000000 -12171137789500023111119372550144.000000 -0.000000 
192.000000 -128113728000000283634674171904.000000 -12298917888000022725329093132288.000000 -0.000000 
193.000000 -128780987000000285478441975808.000000 -12427365245500023819126209249280.000000 -0.000000 
194.000000 -129448246000000287322209779712.000000 -12556479862000024140710907215872.000000 -0.000000 
195.000000 -130115505000000289165977583616.000000 -12686261737500023690083187032064.000000 -0.000000 
196.000000 -130782764000000291009745387520.000000 -12816710872000024719042862383104.000000 -0.000000 
197.000000 -131450023000000292853513191424.000000 -12947827265500024975790119583744.000000 -0.000000 
198.000000 -132117282000000294697280995328.000000 -13079610918000024460324958633984.000000 -0.000000 
199.000000 -132784541000000296541048799232.000000 -13212061829500025424447193219072.000000 -0.000000 
200.000000 -133451800000000298384816603136.000000 -13345180000000025616357009653760.000000 -0.000000 
201.000000 -134119059000000300228584407040.000000 -13478965429500025036054407938048.000000 -0.000000 
202.000000 -134786318000000302072352210944.000000 -13613418118000025935339201757184.000000 -0.000000 
203.000000 -135453577000000303916120014848.000000 -13748538065500026062411577425920.000000 -0.000000 
204.000000 -136120836000000305759887818752.000000 -13884325272000025417271534944256.000000 -0.000000 
205.000000 -136788095000000307603655622656.000000 -14020779737500026251718887997440.000000 -0.000000 
206.000000 -137455354000000309447423426560.000000 -14157901462000026313953822900224.000000 -0.000000 
207.000000 -138122613000000311291191230464.000000 -14295690445500025603976339652608.000000 -0.000000 
208.000000 -138789872000000313134959034368.000000 -14434146688000026373586251939840.000000 -0.000000 
209.000000 -139457131000000314978726838272.000000 -14573270189500026370983746076672.000000 -0.000000 
210.000000 -140124390000000316822494642176.000000 -14713060950000025596168822063104.000000 -0.000000 
211.000000 -140791649000000318666262446080.000000 -14853518969500026300941293584384.000000 -0.000000 
212.000000 -141458908000000320510030249984.000000 -14994644248000026233501346955264.000000 -0.000000 
213.000000 -142126167000000322353798053888.000000 -15136436785500027645648795860992.000000 -0.000000 
214.000000 -142793426000000324197565857792.000000 -15278896582000028285583826616320.000000 -0.000000 
215.000000 -143460685000000326041333661696.000000 -15422023637500028153306439221248.000000 -0.000000 
216.000000 -144127944000000327885101465600.000000 -15565817952000029500616447361024.000000 -0.000000 
217.000000 -144795203000000329728869269504.000000 -15710279525500030075714037350400.000000 -0.000000 
218.000000 -145462462000000331572637073408.000000 -15855408358000029878599209189376.000000 -0.000000 
219.000000 -146129721000000333416404877312.000000 -16001204449500031161071776563200.000000 -0.000000 
220.000000 -146796980000000335260172681216.000000 -16147667800000031671331925786624.000000 -0.000000 
221.000000 -147464239000000337103940485120.000000 -16294798409500031409379656859648.000000 -0.000000 
222.000000 -148131498000000338947708289024.000000 -16442596278000032627014783467520.000000 -0.000000 
223.000000 -148798757000000340791476092928.000000 -16591061405500033072437491924992.000000 -0.000000 
224.000000 -149466016000000342635243896832.000000 -16740193792000032745647782232064.000000 -0.000000 
225.000000 -150133275000000344479011700736.000000 -16889993437500033898445468073984.000000 -0.000000 
226.000000 -150800534000000346322779504640.000000 -17040460342000034279030735765504.000000 -0.000000 
227.000000 -151467793000000348166547308544.000000 -17191594505500033887403585306624.000000 -0.000000 
228.000000 -152135052000000350010315112448.000000 -17343395928000034975363830382592.000000 -0.000000 
229.000000 -152802311000000351854082916352.000000 -17495864609500035291111657308160.000000 -0.000000 
230.000000 -153469570000000353697850720256.000000 -17649000550000034834647066083328.000000 -0.000000 
231.000000 -154136829000000355541618524160.000000 -17802803749500035857769870393344.000000 -0.000000 
232.000000 -154804088000000357385386328064.000000 -17957274208000036108680256552960.000000 -0.000000 
233.000000 -155471347000000359229154131968.000000 -18112411925500035587378224562176.000000 -0.000000 
234.000000 -156138606000000361072921935872.000000 -18268216902000036545663588106240.000000 -0.000000 
235.000000 -156805865000000362916689739776.000000 -18424689137500036731736533499904.000000 -0.000000 
236.000000 -157473124000000364760457543680.000000 -18581828632000036145597060743168.000000 -0.000000 
237.000000 -158140383000000366604225347584.000000 -18739635385500037039044983521280.000000 -0.000000 
238.000000 -158807642000000368447993151488.000000 -18898109398000037160280488148992.000000 -0.000000 
239.000000 -159474901000000370291760955392.000000 -19057250669500036509303574626304.000000 -0.000000 
240.000000 -160142160000000372135528759296.000000 -19217059200000037337914056638464.000000 -0.000000 
241.000000 -160809419000000373979296563200.000000 -19377534989500037394312120500224.000000 -0.000000 
242.000000 -161476678000000375823064367104.000000 -19538678038000036678497766211584.000000 -0.000000 
243.000000 -162143937000000377666832171008.000000 -19700488345500037442270807457792.000000 -0.000000 
244.000000 -162811196000000379510599974912.000000 -19862965912000037433831430553600.000000 -0.000000 
245.000000 -163478455000000381354367778816.000000 -20026110737500038904979449184256.000000 -0.000000 
246.000000 -164145714000000383198135582720.000000 -20189922822000039603915049664512.000000 -0.000000 
247.000000 -164812973000000385041903386624.000000 -20354402165500039530638231994368.000000 -0.000000 
248.000000 -165480232000000386885671190528.000000 -20519548768000040936948809859072.000000 -0.000000 
249.000000 -166147491000000388729438994432.000000 -20685362629500039319247155888128.000000 -0.000000 
250.000000 -166814750000000390573206798336.000000 -20851843750000039181132897452032.000000 -0.000000 
251.000000 -167482009000000392416974602240.000000 -21018992129500040522606034550784.000000 -0.000000 
252.000000 -168149268000000394260742406144.000000 -21186807768000038840066939813888.000000 -0.000000 
253.000000 -168816527000000396104510210048.000000 -21355290665500038637115240611840.000000 -0.000000 
254.000000 -169483786000000397948278013952.000000 -21524440822000039913750936944640.000000 -0.000000 
255.000000 -170151045000000399792045817856.000000 -21694258237500038166374401441792.000000 -0.000000 
256.000000 -170818304000000401635813621760.000000 -21864742912000037898585261473792.000000 -0.000000 
257.000000 -171485563000000403479581425664.000000 -22035894845500039110383517040640.000000 -0.000000 
258.000000 -172152822000000405323349229568.000000 -22207714038000037298169540771840.000000 -0.000000 
259.000000 -172820081000000407167117033472.000000 -22380200489500036965542960037888.000000 -0.000000 
260.000000 -173487340000000409010884837376.000000 -22553354200000038112503774838784.000000 -0.000000 
261.000000 -174154599000000410854652641280.000000 -22727175169500040739051985174528.000000 -0.000000 
262.000000 -174821858000000412698420445184.000000 -22901663398000040341587963674624.000000 -0.000000 
263.000000 -175489117000000414542188249088.000000 -23076818885500041423711337709568.000000 -0.000000 
264.000000 -176156376000000416385956052992.000000 -23252641632000043985422107279360.000000 -0.000000 
265.000000 -176823635000000418229723856896.000000 -23429131637500043523120645013504.000000 -0.000000 
266.000000 -177490894000000420073491660800.000000 -23606288902000044540406578282496.000000 -0.000000 
267.000000 -178158153000000421917259464704.000000 -23784113425500047037279907086336.000000 -0.000000 
268.000000 -178825412000000423761027268608.000000 -23962605208000046510141004054528.000000 -0.000000 
269.000000 -179492671000000425604795072512.000000 -24141764249500047462589496557568.000000 -0.000000 
270.000000 -180159930000000427448562876416.000000 -24321590550000049894625384595456.000000 -0.000000 
271.000000 -180827189000000429292330680320.000000 -24502084109500049302649040797696.000000 -0.000000 
272.000000 -181494448000000431136098484224.000000 -24683244928000050190260092534784.000000 -0.000000 
273.000000 -182161707000000432979866288128.000000 -24865073005500052557458539806720.000000 -0.000000 
274.000000 -182828966000000434823634092032.000000 -25047568342000051900644755243008.000000 -0.000000 
275.000000 -183496225000000436667401895936.000000 -25230730937500052723418366214144.000000 -0.000000 
276.000000 -184163484000000438511169699840.000000 -25414560792000055025779372720128.000000 -0.000000 
277.000000 -184830743000000440354937503744.000000 -25599057905500054304128147390464.000000 -0.000000 
278.000000 -185498002000000442198705307648.000000 -25784222278000055062064317595648.000000 -0.000000 
279.000000 -186165261000000444042473111552.000000 -25970053909500057299587883335680.000000 -0.000000 
280.000000 -186832520000000445886240915456.000000 -26156552800000056513099217240064.000000 -0.000000 
281.000000 -187499779000000447730008719360.000000 -26343718949500057206197946679296.000000 -0.000000 
282.000000 -188167038000000449573776523264.000000 -26531552358000059378884071653376.000000 -0.000000 
283.000000 -188834297000000451417544327168.000000 -26720053025500058527557964791808.000000 -0.000000 
284.000000 -189501556000000453261312131072.000000 -26909220952000059155819253465088.000000 -0.000000 
285.000000 -190168815000000455105079934976.000000 -27099056137500061263667937673216.000000 -0.000000 
286.000000 -190836074000000456948847738880.000000 -27289558582000060347504390045696.000000 -0.000000 
287.000000 -191503333000000458792615542784.000000 -27480728285500060910928237953024.000000 -0.000000 
288.000000 -192170592000000460636383346688.000000 -27672565248000062953939481395200.000000 -0.000000 
289.000000 -192837851000000462480151150592.000000 -27865069469500061972938493001728.000000 -0.000000 
290.000000 -193505110000000464323918954496.000000 -28058240950000062471524900143104.000000 -0.000000 
291.000000 -194172369000000466167686758400.000000 -28252079689500064449698702819328.000000 -0.000000 
292.000000 -194839628000000468011454562304.000000 -28446585688000063403860273659904.000000 -0.000000 
293.000000 -195506887000000469855222366208.000000 -28641758945500063837609240035328.000000 -0.000000 
294.000000 -196174146000000471698990170112.000000 -28837599462000065750945601945600.000000 -0.000000 
295.000000 -196841405000000473542757974016.000000 -29034107237500064640269732020224.000000 -0.000000 
296.000000 -197508664000000475386525777920.000000 -29231282272000065009181257629696.000000 -0.000000 
297.000000 -198175923000000477230293581824.000000 -29429124565500066857680178774016.000000 -0.000000 
298.000000 -198843182000000479074061385728.000000 -29627634118000065682166868082688.000000 -0.000000 
299.000000 -199510441000000480917829189632.000000 -29826810929500065986240952926208.000000 -0.000000 
300.000000 -200177700000000482761596993536.000000 -30026655000000067769902433304576.000000 -0.000000 
301.000000 -200844959000000484605364797440.000000 -30227166329500066529551681847296.000000 -0.000000 
302.000000 -201512218000000486449132601344.000000 -30428344918000066768788325924864.000000 -0.000000 
303.000000 -202179477000000488292900405248.000000 -30630190765500068487612365537280.000000 -0.000000 
304.000000 -202846736000000490136668209152.000000 -30832703872000067182424173314048.000000 -0.000000 
305.000000 -203513995000000491980436013056.000000 -31035884237500067356823376625664.000000 -0.000000 
306.000000 -204181254000000493824203816960.000000 -31239731862000069010809975472128.000000 -0.000000 
307.000000 -204848513000000495667971620864.000000 -31444246745500067640784342482944.000000 -0.000000 
308.000000 -205515772000000497511739424768.000000 -31649428888000067750346105028608.000000 -0.000000 
309.000000 -206183031000000499355507228672.000000 -31855278289500069339495263109120.000000 -0.000000 
310.000000 -206850290000000501199275032576.000000 -32061794950000067904632189353984.000000 -0.000000 
311.000000 -207517549000000503043042836480.000000 -32268978869500067949356511133696.000000 -0.000000 
312.000000 -208184808000000504886810640384.000000 -32476830048000069473668228448256.000000 -0.000000 
313.000000 -208852067000000506730578444288.000000 -32685348485500067973967713927168.000000 -0.000000 
314.000000 -209519326000000508574346248192.000000 -32894534182000067953854594940928.000000 -0.000000 
315.000000 -210186585000000510418114052096.000000 -33104387137500069413328871489536.000000 -0.000000 
316.000000 -210853844000000512261881856000.000000 -33314907352000067848790916202496.000000 -0.000000 
317.000000 -211521103000000514105649659904.000000 -33526094825500067763840356450304.000000 -0.000000 
318.000000 -212188362000000515949417463808.000000 -33737949558000069158477192232960.000000 -0.000000 
319.000000 -212855621000000517793185267712.000000 -33950471549500067529101796179968.000000 -0.000000 
320.000000 -213522880000000519636953071616.000000 -34163660800000067379313795661824.000000 -0.000000 
321.000000 -214190139000000521480720875520.000000 -34377517309500068709113190678528.000000 -0.000000 
322.000000 -214857398000000523324488679424.000000 -34592041078000067014900353859584.000000 -0.000000 
323.000000 -215524657000000525168256483328.000000 -34807232105500066800274912575488.000000 -0.000000 
324.000000 -216191916000000527012024287232.000000 -35023090392000068065236866826240.000000 -0.000000 
325.000000 -216859175000000528855792091136.000000 -35239615937500070809786216611840.000000 -0.000000 
326.000000 -217526434000000530699559895040.000000 -35456808742000070530323334561792.000000 -0.000000 
